portfolio,returns
99122.21647713843,0.0
99122.21647713843,0.0
99122.21647713843,0.0
99122.21647713843,0.0
99122.21647713843,0.0
99122.21647713843,0.0
99122.21647713843,0.0
99122.21647713843,0.0
99122.21647713843,0.0
99122.21647713843,0.0
99122.21647713843,0.0
99122.21647713843,0.0
99122.21647713843,0.0
99122.21647713843,0.0
99122.21647713843,0.0
99122.21647713843,0.0
99122.21647713843,0.0
99122.21647713843,0.0
99122.21647713843,0.0
99122.21647713843,0.0
99122.21647713843,0.0
99122.21647713843,0.0
99122.21647713843,0.0
99195.40266289114,0.0007383429099327987
99268.64288514522,0.0007383429099327987
99341.93718379812,0.0007383429099327987
99415.28559877675,0.0007383429099327987
99488.68817003757,0.0007383429099327987
99554.06340923095,0.0006571122847820465
99619.48160729712,0.0006571122847820465
99684.94279246489,0.0006571122847820465
99750.44699298161,0.0006571122847820465
99815.9942371132,0.0006571122847820465
99815.9942371132,0.0
99815.9942371132,0.0
99815.9942371132,0.0
99815.9942371132,0.0
99815.9942371132,0.0
99815.9942371132,0.0
99815.9942371132,0.0
99815.9942371132,0.0
99815.9942371132,0.0
99815.9942371132,0.0
99815.9942371132,0.0
99815.9942371132,0.0
99815.9942371132,0.0
99815.9942371132,0.0
99815.9942371132,0.0
99834.065934596,0.0001810501174779322
99852.14090396176,0.0001810501174779322
99870.21914580285,0.0001810501174779322
99888.30066071174,0.0001810501174779322
99906.38544928105,0.0001810501174779322
99906.38544928105,0.0
99906.38544928105,0.0
99906.38544928105,0.0
99906.38544928105,0.0
99906.38544928105,0.0
